date,ticker,close,nav,premium_pct,zscore,ret_1d,flag_1.5,flag_2.0,flag_2.5,stress_episode
2021-07-26,HYG,87.81999969482422,88.37394855940597,-0.6268237117518687,,-0.0014780813863413123,0,0,0,
2021-07-27,HYG,87.69999694824219,87.96005087339562,-0.29565003950229013,,-0.0013664626167051441,0,0,0,
2021-07-28,HYG,87.7699966430664,88.27694071088914,-0.5742655598849915,,0.0007981721466367997,0,0,0,
2021-07-29,HYG,87.95999908447266,88.49535616655714,-0.6049550002114147,,0.002164776673957647,0,0,0,
2021-07-30,HYG,87.83999633789062,88.35551592849141,-0.5834605629126917,,-0.0013642877197711512,0,0,0,
2021-08-02,HYG,87.33999633789062,87.84501366802446,-0.5748958410347029,,-0.005692167814723814,0,0,0,
2021-08-03,HYG,87.44000244140625,87.84361757724312,-0.4594700753096418,,0.0011450206973759869,0,0,0,
2021-08-04,HYG,87.27999877929688,87.40355384532084,-0.14136160440641243,,-0.001829867996819834,0,0,0,
2021-08-05,HYG,87.4800033569336,87.74524998522772,-0.30229172329986786,,0.0022915281901236817,0,0,0,
2021-08-06,HYG,87.37999725341797,87.67131619050807,-0.33228534684829664,,-0.0011431881536124733,0,0,0,
2021-08-09,HYG,87.18000030517578,87.50249950679151,-0.36855998792434097,,-0.0022888184313185622,0,0,0,
2021-08-10,HYG,86.9800033569336,87.45557426787781,-0.5437857048282966,,-0.0022940691390467283,0,0,0,
2021-08-11,HYG,87.12000274658203,87.52762440170349,-0.46570629319345125,,0.0016095583380690837,0,0,0,
2021-08-12,HYG,87.2699966430664,87.00287093940162,0.3070309068890893,,0.001721692972401323,0,0,0,
2021-08-13,HYG,87.45999908447266,87.08466767808632,0.43099596793981243,,0.0021771794283820256,0,0,0,
2021-08-16,HYG,87.48999786376953,87.47953768938416,0.01195728128161041,,0.0003429999955510965,0,0,0,
2021-08-17,HYG,87.29000091552734,86.88254011959243,0.46897891725316293,,-0.0022859407146585964,0,0,0,
2021-08-18,HYG,87.08999633789062,86.84213579574076,0.2854150694000114,,-0.0022912656150647637,0,0,0,
2021-08-19,HYG,87.08000183105469,87.3440207884611,-0.30227479227895343,,-0.00011476067580895588,0,0,0,
2021-08-20,HYG,87.29000091552734,87.41317809227692,-0.14091373799445633,,0.002411564998357152,0,0,0,
2021-08-23,HYG,87.55999755859375,88.20076594524116,-0.7264884604802927,,0.0030930993267794804,0,0,0,
2021-08-24,HYG,87.68000030517578,88.41837013905992,-0.8350864562679283,,0.001370520213887838,0,0,0,
2021-08-25,HYG,87.7699966430664,88.73415706086926,-1.0865719016651845,,0.0010264180836836445,0,0,0,
2021-08-26,HYG,87.72000122070312,88.49409995557245,-0.8747461528598572,,-0.0005696185971909573,0,0,0,
2021-08-27,HYG,87.95999908447266,89.00500084195528,-1.1740933066651118,,0.002735953721269224,0,0,0,
2021-08-30,HYG,88.06999969482422,88.65952355664497,-0.6649301035822756,,0.0012505753921838725,0,0,0,
2021-08-31,HYG,88.08999633789062,88.48865714540135,-0.45052193170437405,-0.8222227575514776,0.00022705396997491079,0,0,0,
2021-09-01,HYG,87.88999938964844,88.65045316097697,-0.8578114879431572,-1.5192587623730638,-0.002270370718089887,-1,0,0,
2021-09-02,HYG,88.0,88.25150971378365,-0.28499196738882016,-0.48073202008903215,0.0012515714087548702,0,0,0,
2021-09-03,HYG,88.01000213623047,88.09997969010843,-0.10213118572155618,-0.1405674455586679,0.00011366063898265999,0,0,0,
2021-09-07,HYG,87.77999877929688,87.5949631162464,0.21124007188051624,0.4405792220617683,-0.0026133774724556025,0,0,0,
2021-09-08,HYG,87.87999725341797,87.25852156509472,0.7122234908135867,1.327024198500978,0.0011391942983789427,0,0,0,
2021-09-09,HYG,87.95999908447266,87.56026683193268,0.4565224239291569,0.8755588654438357,0.0009103531355831862,0,0,0,
2021-09-10,HYG,87.83000183105469,87.55960825387925,0.3088108576176284,0.6148455892809769,-0.0014779133102664765,0,0,0,
2021-09-13,HYG,88.05000305175781,88.31953485425404,-0.3051780140611208,-0.4777862574818998,0.0025048527395719056,0,0,0,
2021-09-14,HYG,88.01000213623047,87.90193765362358,0.12293754323450595,0.32121934475467206,-0.00045429771880678427,0,0,0,
2021-09-15,HYG,88.13999938964844,87.81626722070321,0.368647152960409,0.7812325208968963,0.0014770736309805965,0,0,0,
2021-09-16,HYG,88.11000061035156,87.89768371743551,0.24155004311442901,0.5529301553826294,-0.000340353749768707,0,0,0,
2021-09-17,HYG,88.0,87.44343157823958,0.6364896844909732,1.2498492412157225,-0.001248446369192746,0,0,0,
2021-09-20,HYG,87.69000244140625,87.25743641282327,0.4957354311172648,0.9610303281122086,-0.0035226995294744823,0,0,0,
2021-09-21,HYG,87.83999633789062,87.30849175140324,0.6087661988260658,1.1379175658868348,0.0017105016798761863,0,0,0,
2021-09-22,HYG,88.0,87.19031479532482,0.928641221878685,1.6534805465646891,0.001821535391393958,1,0,0,
2021-09-23,HYG,88.04000091552734,87.07531394319196,1.107876536586189,1.9215614492298987,0.0004545558582653708,1,0,0,
2021-09-24,HYG,87.91000366210938,86.57043975970818,1.5473687162955347,2.5430099823496,-0.0014765703324185475,1,1,1,
2021-09-27,HYG,87.83000183105469,86.2500034685198,1.8318820857921179,2.8288786524132417,-0.0009100424038449573,1,1,1,
2021-09-28,HYG,87.43000030517578,86.2727646122177,1.3413685050660793,2.013230526527089,-0.004554269811451572,1,1,0,
2021-09-29,HYG,87.58999633789062,86.26733390641951,1.5332135254184447,2.2797217117152586,0.0018299900738463215,1,1,0,
2021-09-30,HYG,87.48999786376953,86.58454984202092,1.0457385565908233,1.5269687540486063,-0.001141665467541908,1,0,0,
2021-10-01,HYG,87.41000366210938,86.37721354896655,1.1956742649001324,1.712281504441633,-0.000914323964034347,1,0,0,
2021-10-04,HYG,87.0999984741211,86.23196077221802,1.0066310613022025,1.3919983064558652,-0.0035465641803040793,0,0,0,
2021-10-05,HYG,87.05999755859375,85.96464724022182,1.274186951888551,1.7172407517354036,-0.0004592527695534976,1,0,0,
2021-10-06,HYG,87.01000213623047,86.21581539420825,0.9211613187104077,1.1971534974533353,-0.0005742639991418441,0,0,0,
2021-10-07,HYG,87.0199966430664,86.31421414029806,0.8176897742718721,1.0269484220194103,0.00011486618308875762,0,0,0,
2021-10-08,HYG,86.76000213623047,86.05610447189848,0.8179520426256883,1.0098587051077506,-0.002987755882160825,0,0,0,
2021-10-11,HYG,86.48999786376953,86.38666325990187,0.11961870035050923,0.02765961958474821,-0.003112082362987656,0,0,0,
2021-10-12,HYG,86.6500015258789,86.71010794546474,-0.069318815314633,-0.23369814640402045,0.001849967233915173,0,0,0,
2021-10-13,HYG,86.87999725341797,86.60740016185578,0.31475034587431144,0.29231412129850204,0.002654307253189936,0,0,0,
2021-10-14,HYG,87.37000274658203,87.36688120429612,0.003572912576118207,-0.16281061164829494,0.005640026572915069,0,0,0,
2021-10-15,HYG,87.22000122070312,87.27728536844836,-0.06563465797934238,-0.2641233800273428,-0.0017168538533068878,0,0,0,
2021-10-18,HYG,87.18000030517578,86.66484597098388,0.5944213347640209,0.6651170167015353,-0.0004586209007968467,0,0,0,
2021-10-19,HYG,87.23999786376953,86.689394963308,0.6351444726250245,0.7085201901313877,0.0006882032390884696,0,0,0,
2021-10-20,HYG,87.2699966430664,86.76345493003973,0.5838192052576969,0.6186022335564374,0.0003438649705576058,0,0,0,
2021-10-21,HYG,87.05000305175781,86.51213955748086,0.6217202545540766,0.651071844919152,-0.0025208387735863313,0,0,0,
2021-10-22,HYG,86.83999633789062,85.96951468343633,1.0125468983507127,1.1645570847787352,-0.002412483704823387,0,0,0,
2021-10-25,HYG,86.98999786376953,85.98685891931498,1.1666188962616193,1.3342223975879277,0.0017273322455617635,0,0,0,
2021-10-26,HYG,87.01000213623047,86.16829460126769,0.9768181427492199,1.0363601987261915,0.00022996060411761832,0,0,0,
2021-10-27,HYG,86.94000244140625,86.20714519370885,0.8501119553961032,0.832023986721325,-0.0008045017021677259,0,0,0,
2021-10-28,HYG,87.16000366210938,86.20752016537315,1.104872863653957,1.1525283171335472,0.0025304947610438333,0,0,0,
2021-10-29,HYG,86.93000030517578,86.3469486052625,0.6752429695908784,0.5265860955986754,-0.0026388635528887816,0,0,0,
2021-11-01,HYG,86.55999755859375,85.71802564839969,0.9822577034703094,0.9317820566893263,-0.004256329751329835,0,0,0,
2021-11-02,HYG,86.7699966430664,86.22388920525981,0.6333597832806686,0.41929756678105967,0.002426052338212026,0,0,0,
2021-11-03,HYG,86.94000244140625,86.34590956729078,0.6880382372398182,0.4771839645829634,0.0019592693893855095,0,0,0,
2021-11-04,HYG,87.16999816894531,86.24846475427815,1.068463557342864,0.9899036896795433,0.002645453428576472,0,0,0,
2021-11-05,HYG,87.5,86.88431472369167,0.7086264975057011,0.4537967949312702,0.0037857271766268408,0,0,0,
2021-11-08,HYG,87.38999938964844,86.97740135415448,0.4743738362726439,0.09394730160648729,-0.0012571498325892883,0,0,0,
2021-11-09,HYG,87.45999908447266,86.96279395280384,0.5717446612153037,0.21528943141791784,0.0008010034936847266,0,0,0,
2021-11-10,HYG,86.97000122070312,86.67667539686525,0.33841379182441966,-0.13179831201449005,-0.005602536804239722,0,0,0,
2021-11-11,HYG,86.81999969482422,86.72077179905956,0.11442229319012155,-0.4560688946100089,-0.001724750187116264,0,0,0,
2021-11-12,HYG,86.8499984741211,87.0270532052496,-0.2034479217754634,-0.9184563196498645,0.00034552844278179506,0,0,0,
2021-11-15,HYG,86.75,87.00608690792974,-0.29433217494396025,-1.0258138684525884,-0.0011513929289347358,0,0,0,
2021-11-16,HYG,86.79000091552734,87.18604749704846,-0.45425454288947653,-1.2275418432413263,0.0004611056544938652,0,0,0,
2021-11-17,HYG,86.69999694824219,87.0749048700186,-0.4305579458697741,-1.18644819279679,-0.0010370315282374198,0,0,0,
2021-11-18,HYG,86.62999725341797,86.9819283786607,-0.40460257872262584,-1.13638025022605,-0.0008073782847536348,0,0,0,
2021-11-19,HYG,86.55999755859375,87.06282983021197,-0.5775510313630167,-1.394699152244755,-0.0008080306711709673,0,0,0,
2021-11-22,HYG,86.2300033569336,86.81460458032974,-0.6733904119268505,-1.546011530677607,-0.003812317594357295,-1,0,0,
2021-11-23,HYG,86.11000061035156,86.71126269990107,-0.6934071432339937,-1.6119100656006282,-0.0013916588415902043,-1,0,0,
2021-11-24,HYG,86.08999633789062,86.42567813388989,-0.388405162964679,-1.1948768313891578,-0.00023231067610207656,0,0,0,
2021-11-26,HYG,85.47000122070312,86.18974697313075,-0.8350711977980452,-1.907011321445194,-0.007201709182959037,-1,0,0,
2021-11-29,HYG,86.0,86.8964002555552,-1.031573520789086,-2.1611531047319943,0.006200991830201286,-1,-1,0,
2021-11-30,HYG,85.63999938964844,86.23531724210923,-0.690341117189162,-1.629037209482443,-0.0041860536087391376,-1,0,0,
2021-12-01,HYG,85.37000274658203,86.13444857837494,-0.8875030193028195,-1.9194126291752056,-0.003152693192324363,-1,0,0,
2021-12-02,HYG,86.0,87.04555238623523,-1.2011554382422023,-2.2809468066868286,0.007379609150161226,-1,-1,0,
2021-12-03,HYG,86.0,87.10114196462537,-1.2642107092839032,-2.254351996066966,0.0,-1,-1,0,
2021-12-06,HYG,86.37999725341797,87.00028342706715,-0.7129702906878074,-1.448632684574712,0.00441857271416235,0,0,0,
2021-12-07,HYG,86.83999633789062,87.21237634753346,-0.4269806938397577,-1.0291977588670482,0.005325296354468767,0,0,0,
2021-12-08,HYG,86.81999969482422,87.67605451747785,-0.9763838340638169,-1.6974003110586466,-0.00023026996671671185,-1,0,0,
2021-12-09,HYG,86.43000030517578,87.10404351206488,-0.7738368733659682,-1.3860907958458155,-0.00449204550816984,0,0,0,
2021-12-10,HYG,86.62999725341797,87.46527566980711,-0.9549828889151735,-1.581777961945009,0.0023139760214743177,-1,0,0,
2021-12-13,HYG,86.62999725341797,87.22415228550047,-0.6811817788010368,-1.2026927284340856,0.0,0,0,0,
2021-12-14,HYG,86.4800033569336,86.70530031477429,-0.2598421976773982,-0.6574067223657647,-0.0017314313891249045,0,0,0,
2021-12-15,HYG,86.80999755859375,87.35825922563352,-0.6276014104444188,-1.090728856817366,0.003815843996885171,0,0,0,
2021-12-16,HYG,86.44999694824219,86.72943914088994,-0.3221999305147154,-0.6909870653478435,-0.004146994821749406,0,0,0,
2021-12-17,HYG,86.37000274658203,87.08022187804335,-0.8155917797912637,-1.261238946320713,-0.0009253233601390631,0,0,0,
2021-12-20,HYG,86.22000122070312,86.87424078323728,-0.7530880922074158,-1.1478460026652204,-0.0017367317483945044,0,0,0,
2021-12-21,HYG,86.68000030517578,87.42456209894638,-0.8516620225422594,-1.2259437448494843,0.005335178357225523,0,0,0,
2021-12-22,HYG,86.91000366210938,87.40255272035758,-0.5635408153627965,-0.8503527962242734,0.0026534766511745467,0,0,0,
2021-12-23,HYG,87.16000366210938,87.48423496161561,-0.370616831305088,-0.5922370798099056,0.002876538827129238,0,0,0,
2021-12-27,HYG,87.25,87.02639301981364,0.25694156959423936,0.2246400714202515,0.001032541694691913,0,0,0,
2021-12-28,HYG,87.20999908447266,87.3044835804826,-0.10822410503446674,-0.22056213181475928,-0.00045846321521314515,0,0,0,
2021-12-29,HYG,87.06999969482422,87.04978329125942,0.023223956224176362,-0.016631952092426874,-0.0016053135089799664,0,0,0,
2021-12-30,HYG,87.02999877929688,86.59814556344409,0.4986864476634733,0.6487056474898312,-0.0004594109988232953,0,0,0,
2021-12-31,HYG,87.01000213623047,86.57827684242496,0.49865313742760936,0.6758332247556996,-0.00022976724516698965,0,0,0,
2022-01-03,HYG,86.97000122070312,86.66747199504745,0.349068939812809,0.4879155929638241,-0.0004597277846829506,0,0,0,
2022-01-04,HYG,86.75,86.8152635291202,-0.07517517826610129,-0.08611262090914189,-0.00252962191117867,0,0,0,
2022-01-05,HYG,86.08000183105469,86.20049960447442,-0.13978779006226766,-0.158195878323262,-0.007723321832222574,0,0,0,
2022-01-06,HYG,86.08999633789062,86.0297011837336,0.07008643913368906,0.17242253203661306,0.00011610718660937103,0,0,0,
2022-01-07,HYG,85.87000274658203,86.0555635000528,-0.2156290028484369,-0.23476367371344078,-0.00255539087776413,0,0,0,
2022-01-10,HYG,85.94000244140625,86.22567796211437,-0.3313114230701026,-0.39951608583893705,0.000815182165893269,0,0,0,
2022-01-11,HYG,86.33999633789062,86.75883172222356,-0.48275821149128106,-0.6177412766156856,0.004654338900642818,0,0,0,
2022-01-12,HYG,86.4800033569336,86.37643977158822,0.11989795552957594,0.3005091058692844,0.0016215777737011994,0,0,0,
2022-01-13,HYG,86.16999816894531,85.83515341413225,0.39010212190980015,0.6986582317124684,-0.0035847036997533888,0,0,0,
2022-01-14,HYG,86.08999633789062,85.82060709036453,0.3138980912153649,0.5727696602005539,-0.0009284186231248714,0,0,0,
2022-01-18,HYG,85.66999816894531,85.492768008308,0.20730427235679727,0.4241219304233196,-0.004878594340936959,0,0,0,
2022-01-19,HYG,85.58999633789062,85.26648695072564,0.3794097760260033,0.6954406728776839,-0.0009338371981393312,0,0,0,
2022-01-20,HYG,85.43000030517578,85.26301895354628,0.19584264512200583,0.42752139281658036,-0.001869330991477236,0,0,0,
2022-01-21,HYG,85.44000244140625,85.72618596506501,-0.333834429278574,-0.36655617285163283,0.00011707990395337653,0,0,0,
2022-01-24,HYG,85.3499984741211,85.18156120607927,0.19773911825157614,0.48879680262724245,-0.0010534171899969635,0,0,0,
2022-01-25,HYG,85.0999984741211,85.3356056705683,-0.27609483122056805,-0.23452510492969744,-0.002929115459513465,0,0,0,
2022-01-26,HYG,84.80999755859375,84.85301405972025,-0.05069531306952328,0.16692113192462,-0.00340776640102447,0,0,0,
2022-01-27,HYG,84.44000244140625,84.00225481972323,0.5211141327366317,1.155793208824846,-0.0043626356306858405,0,0,0,
2022-01-28,HYG,84.68000030517578,83.94708636218259,0.8730665646108283,1.7864345457293849,0.0028422294745440446,1,0,0,
2022-01-31,HYG,84.69999694824219,84.06921890200357,0.7503079658369286,1.5668303553486906,0.00023614363479373957,1,0,0,
2022-02-01,HYG,84.7300033569336,84.29623778482939,0.5145728724114788,1.1974181578997685,0.00035426693946338794,0,0,0,
2022-02-02,HYG,84.86000061035156,84.29215650431013,0.673661856085505,1.4742957528149865,0.001534252900597055,0,0,0,
2022-02-03,HYG,84.0999984741211,83.72250875087174,0.45088200160440584,1.0984681518360504,-0.008955952519021815,0,0,0,
2022-02-04,HYG,83.7699966430664,83.71559234432678,0.0649870558352605,0.45936912145569486,-0.003923921962450838,0,0,0,
2022-02-07,HYG,83.70999908447266,84.19007848488157,-0.5702327507571116,-0.689107061274334,-0.0007162177509615342,0,0,0,
2022-02-08,HYG,83.62000274658203,83.65389641718684,-0.04051654741314371,0.3272666148702356,-0.001075096629732486,0,0,0,
2022-02-09,HYG,84.05999755859375,84.03180635791121,0.033548250245233655,0.4928417460506547,0.005261836851945034,0,0,0,
2022-02-10,HYG,82.94999694824219,83.30462262460601,-0.4256974765516516,-0.37682115261142896,-0.013204861320366357,0,0,0,
2022-02-11,HYG,82.66000366210938,83.16125368460804,-0.6027446680874664,-0.70044031569873,-0.0034960011669893376,0,0,0,
2022-02-14,HYG,82.5199966430664,83.44960732831014,-1.1139785015241905,-1.6342662028133774,-0.001693769814181012,-1,0,0,
2022-02-15,HYG,82.66000366210938,83.37366012346058,-0.8559735296428351,-1.1127886397868614,0.001696643537790754,0,0,0,
2022-02-16,HYG,83.12000274658203,83.40171026719277,-0.3377718750709494,-0.13624254531707466,0.005564953594159094,0,0,0,
2022-02-17,HYG,82.7699966430664,83.07638048480348,-0.36879777374643524,-0.19692843842510413,-0.004210852886792238,0,0,0,
2022-02-18,HYG,82.88999938964844,83.03043352870576,-0.1691357410638687,0.1742136397556314,0.0014498338945152511,0,0,0,
2022-02-22,HYG,82.69999694824219,82.7774270697913,-0.09354014045861883,0.3035508850110363,-0.0022922239450514637,0,0,0,
2022-02-23,HYG,82.55000305175781,82.49111729331888,0.07138436279090421,0.5956459488994994,-0.001813711028045728,0,0,0,
2022-02-24,HYG,83.13999938964844,83.08144826794144,0.07047436332376851,0.5727818941005667,0.007147138898598193,0,0,0,
2022-02-25,HYG,83.61000061035156,83.47119921220597,0.16628657483729017,0.7362079496028319,0.005653129951329383,0,0,0,
2022-02-28,HYG,83.66999816894531,83.77401235120946,-0.12416043990836727,0.16393036309152104,0.0007175883046977027,0,0,0,
2022-03-01,HYG,83.12999725341797,83.41907349238359,-0.3465349432249614,-0.290639175917378,-0.006453937221762351,0,0,0,
2022-03-02,HYG,83.33000183105469,83.92009331172122,-0.703158751831501,-0.9899848822181868,0.0024059254690820264,0,0,0,
2022-03-03,HYG,83.08000183105469,83.67571261297381,-0.7119279457761791,-1.0193827801751667,-0.003000119938876944,0,0,0,
2022-03-04,HYG,82.54000091552734,82.81307235736986,-0.329744367729905,-0.3013957820183269,-0.006499770144751005,0,0,0,
2022-03-07,HYG,81.81999969482422,82.37717593582674,-0.676372107532034,-1.0617212178952007,-0.008723058065385647,0,0,0,
2022-03-08,HYG,81.52999877929688,81.377916090369,0.18688447214474127,0.7326719624276793,-0.003544376883512612,0,0,0,
2022-03-09,HYG,82.20999908447266,81.93691023974209,0.3332916068369257,1.011798834893336,0.008340492031853941,0,0,0,
2022-03-10,HYG,81.5199966430664,81.27573345942699,0.3005364248867162,0.9170620784654383,-0.00839316931140277,0,0,0,
2022-03-11,HYG,80.93000030517578,80.73826161686638,0.23748181403666124,0.7556253215260533,-0.007237443108270902,0,0,0,
2022-03-14,HYG,79.97000122070312,79.86725192262487,0.1286500982627953,0.494520586400996,-0.011862091694706978,0,0,0,
2022-03-15,HYG,80.56999969482422,80.57609535248233,-0.007565094376244085,0.1689384081700065,0.007502794359915077,0,0,0,
2022-03-16,HYG,81.69999694824219,81.71315938345614,-0.016108097292125593,0.14100158861595205,0.014025037330247958,0,0,0,
2022-03-17,HYG,82.26000213623047,81.94468459548534,0.3847931593143252,1.0176691174969552,0.006854408921741495,0,0,0,
2022-03-18,HYG,82.52999877929688,81.69131918920105,1.0266446893254342,2.326487947269611,0.00328223481710177,1,1,0,
2022-03-21,HYG,81.58000183105469,80.64655960511779,1.1574482910460882,2.4711140076004066,-0.011510928902140005,1,1,0,
2022-03-22,HYG,82.0,81.6190480919044,0.46674387535938716,0.9799783888572258,0.005148298106380178,0,0,0,
2022-03-23,HYG,81.73999786376953,81.12151605036331,0.7624140222209885,1.5719136429295792,-0.0031707577589081826,1,0,0,
2022-03-24,HYG,81.91000366210938,81.33165476430214,0.7110993861901339,1.4133783251626812,0.002079836099619037,0,0,0,
2022-03-25,HYG,81.31999969482422,81.05727112466776,0.3241270850981062,0.5575461275245226,-0.0072030758259883365,0,0,0,
2022-03-28,HYG,81.83000183105469,81.88846457596792,-0.07139313847922081,-0.28809312885018007,0.006271546214269508,0,0,0,
2022-03-29,HYG,82.83999633789062,83.15177171593093,-0.37494736625145964,-0.9312547646768163,0.01234259421038697,0,0,0,
2022-03-30,HYG,82.58999633789062,82.6546442020234,-0.07821443641420665,-0.2882784537881539,-0.003017865898741645,0,0,0,
2022-03-31,HYG,82.29000091552734,82.6909246477232,-0.48484611086869545,-1.1268224803346616,-0.0036323457520925917,0,0,0,
2022-04-01,HYG,81.94999694824219,82.02593404797477,-0.09257693998116617,-0.2665580669546368,-0.004131777415267934,0,0,0,
2022-04-04,HYG,82.56999969482422,82.68420826578634,-0.13812621945293263,-0.34935463006622963,0.007565622570719688,0,0,0,
2022-04-05,HYG,81.5,81.6699542684187,-0.20809889015014038,-0.4957312741578135,-0.012958698059572504,0,0,0,
2022-04-06,HYG,80.86000061035156,80.96440088845705,-0.12894590333511785,-0.3247457949800508,-0.007852753247220123,0,0,0,
2022-04-07,HYG,80.7300033569336,80.10046896941995,0.7859309634678693,1.5976395555035292,-0.001607683062536669,1,0,0,
2022-04-08,HYG,80.23999786376953,80.06168351308352,0.22272121052371918,0.3892209651497001,-0.0060696825565284,0,0,0,
2022-04-11,HYG,79.69000244140625,78.96812561922037,0.9141369590899548,1.7761446175172446,-0.00685437982310344,1,0,0,
2022-04-12,HYG,80.30000305175781,79.5875792511874,0.8951444525306086,1.6695989215687166,0.00765466923909397,1,0,0,
2022-04-13,HYG,80.77999877929688,80.11340903877867,0.8320576399333403,1.489298152064869,0.0059775306263647465,0,0,0,
2022-04-14,HYG,80.23999786376953,79.38899923396636,1.0719352026282687,1.8975890968317974,-0.0066848344105909785,1,0,0,
2022-04-18,HYG,80.11000061035156,79.24527547039314,1.0912008757941585,1.8588529307502701,-0.0016201053948017297,1,0,0,
2022-04-19,HYG,80.04000091552734,79.20049226471727,1.059979081953338,1.7299816953698022,-0.0008737947109087596,1,0,0,
2022-04-20,HYG,80.29000091552734,79.70706248678503,0.7313510378568491,1.0998606960680903,0.003123438245132615,0,0,0,
2022-04-21,HYG,79.73999786376953,79.08091300172593,0.833431022766789,1.253028744892517,-0.006850206071568832,0,0,0,
2022-04-22,HYG,79.26000213623047,78.74443788545844,0.6547310065530841,0.8990050017326272,-0.006019510163006281,0,0,0,
2022-04-25,HYG,79.93000030517578,79.52396198823962,0.5105861262247073,0.6258534424993021,0.008453168696535451,0,0,0,
2022-04-26,HYG,79.45999908447266,78.93304977779542,0.6675902022798491,0.8822929965891451,-0.005880160376687593,0,0,0,
2022-04-27,HYG,79.06999969482422,78.7823494389892,0.3651201796892094,0.32286544406110074,-0.004908122251975344,0,0,0,
2022-04-28,HYG,79.51000213623047,78.74831526713407,0.9672421137043514,1.3829266028276355,0.005564720413614221,0,0,0,
2022-04-29,HYG,78.52999877929688,77.43838362936383,1.4096564245939647,2.1046818883549983,-0.012325535537711096,1,1,0,
