date,strategy,benchmark,turnover
2021-10-14,0.0,0.004307600737438201,0.0
2021-10-15,0.0,-0.0031175579577046803,0.0
2021-10-18,0.0,0.00044939372667014005,0.0
2021-10-19,0.0,-0.0041475728843706604,0.0
2021-10-20,-0.00014782399115849826,-0.0017580019832812402,0.2956479823169965
2021-10-21,-0.0007865166853092421,-0.0021192549732351,0.0
2021-10-22,-0.0006526387360850825,0.00246947638412142,0.0
2021-10-25,0.0004633076520185299,0.0006371776713023801,0.0
2021-10-26,8.162980622674842e-05,0.00298413212991314,0.0
2021-10-27,-0.0003264498509370881,0.00514018309719628,0.0
2021-10-28,0.0007080794832659001,-0.00014768089410980003,0.0
2021-10-29,-0.0006600583028697935,-0.00044126636621297997,0.2333918422186816
2021-11-01,-0.0022624100152000637,-0.004668382069733861,0.0
2021-11-02,0.0013873590767143867,0.00287511871714194,0.0
2021-11-03,0.0001153739503712942,-0.0021054478395823,0.0
2021-11-04,0.0019351396407738316,0.00482605522132932,0.0
2021-11-05,0.0028923723362077464,0.006897470603847861,0.2956479823169965
2021-11-08,-0.0005366083238220661,-0.00165214717996634,0.0
2021-11-09,0.0006246000816326474,0.00400211429651316,0.0
2021-11-10,-0.0023879142216091907,-0.00920100608074122,0.0
2021-11-11,-0.0006643448663048782,-0.0018905626610260403,0.0
2021-11-12,-0.00024545309989513234,-0.00105469632325114,0.0
2021-11-15,-0.0017726311186244865,-0.00523498740743756,0.0
2021-11-16,-0.0003890769850368414,-0.00076473957343802,0.0
2021-11-17,0.0009388796316793146,0.00236130191677238,0.0
2021-11-18,0.0005293186087626679,0.0009978126970359,0.0
2021-11-19,0.0008801924837657301,0.0029414765790923,0.0
2021-11-22,-0.0020343807330557677,-0.006552740093686779,0.0
2021-11-23,-0.001663045061666089,-0.0056640452112140995,0.0
2021-11-24,0.0011225989082503725,0.00449197376681774,0.0
2021-11-26,0.0018974805725391387,0.005138265714486739,0.0
2021-11-29,-6.462193820356101e-05,0.0010918479358697196,0.44591516868634534
2021-11-30,-0.0008896340377012016,0.0020771004754695796,0.0
2021-12-01,-0.0006700208445647182,-0.00073986732897062,0.0
2021-12-02,0.001568339084623467,0.00354621647260082,0.0
2021-12-03,0.0,0.004837794555598509,0.0
2021-12-06,0.0009390497714530256,-0.00282576805277172,0.0
2021-12-07,0.001131749695677811,0.00045082127539395993,0.0
2021-12-08,-4.89377393122313e-05,-0.0053220706396561596,0.0
2021-12-09,-0.0009546644540403727,-0.0009061722707261156,0.0
2021-12-10,0.0004917738814501283,0.0007041440525239398,0.0
2021-12-13,-0.00011147866044949894,0.00459682257005452,0.22295732089899784
2021-12-14,5.992176945561574e-05,-0.00242092752237262,0.0
2021-12-15,0.0009863517407500948,-0.00037675422231935995,0.0
2021-12-16,-0.0009593465789327581,-0.00151956477831232,0.0
2021-12-17,-0.00046959691080501406,0.00197979628673984,0.0
2021-12-20,-3.807123712125048e-05,-0.00323757042395498,0.0
2021-12-21,0.0013093684653925088,0.0015257886148036203,0.0
2021-12-22,0.00036876293687953187,0.00253947227245068,0.0
2021-12-23,0.0008843234652472935,-0.0011158895426527,0.0
2021-12-27,-0.00011545170867127076,0.00149448125303612,0.43548064736666153
2021-12-28,0.0,-0.0013007713950542,0.0
2021-12-29,0.0,-0.00458579259130666,0.0
2021-12-30,0.0,0.0027158151144345798,0.0
2021-12-31,0.0,4.8443984494440015e-05,0.0
2022-01-03,0.0,-0.00896635542922056,0.0
2022-01-04,0.0,-0.0015560486834959634,0.0
2022-01-05,0.0,-0.005954529030754959,0.0
2022-01-06,0.0,0.00010505970218532002,0.0
2022-01-07,-9.945030699363806e-05,-0.00393299626497588,0.1989006139872761
2022-01-10,-0.0004893605481279872,0.00031096531465641005,0.0
2022-01-11,-0.0013249770386558027,0.0042460867962223,0.0
2022-01-12,0.0007620224752710369,-0.00026486703933143997,0.0
2022-01-13,-0.0018657927953633292,0.0014711781640207003,0.1989006139872761
2022-01-14,0.0,-0.0062754713911141995,0.0
2022-01-18,0.0,-0.00793086964652342,0.0
2022-01-19,0.0,0.00175419639773144,0.0
2022-01-20,-0.00012393591647155412,0.00040849711886075995,0.24787183294310827
2022-01-21,0.0008763167822142375,0.00444749459613584,0.19860019096299933
2022-01-24,-0.0009034124511552345,-0.00291249290520476,0.0
2022-01-25,-0.0007996203182805177,-0.00221000902715422,0.0
2022-01-26,-0.0027427876472684858,-0.006261363523070521,0.0
2022-01-27,0.0012761103780423743,0.0029942914876578,0.0
2022-01-28,0.00039543357044900535,0.00145671451142644,0.0
2022-01-31,7.116376692350663e-05,-0.0009296502456401651,0.0
2022-02-01,-0.0004900626925305038,-0.0009339658967126201,0.0
2022-02-02,0.00016424514925882224,0.0014040671107760528,0.2356594067154257
2022-02-03,-0.00454932586605133,-0.00731997697176664,0.24787183294310827
2022-02-04,-0.003106292817276669,-0.00785619016441684,0.19860019096299933
2022-02-07,-0.00020281613900504617,0.00036169717472034,0.0
2022-02-08,-0.00024811138725964695,-0.0031251318692521596,0.0
2022-02-09,0.001033698511132149,0.0032037506839401597,0.2356594067154257
2022-02-10,0.0,-0.012887670375189059,0.0
2022-02-11,-8.277976841873652e-05,0.00421804695010648,0.16555953683747304
2022-02-14,0.0009623796911438151,-0.006000551567969341,0.0
2022-02-15,0.000272252579981358,-0.00306816049720112,0.0
2022-02-16,-0.00027997031698474633,0.00393432261819038,0.1660250332104562
2022-02-17,0.00027377547812595417,0.0003631722631791798,0.16555953683747304
2022-02-18,-0.0002251395175975743,0.0035724675166837,0.0
2022-02-22,0.00033725194331612904,-0.0008210223564905798,0.0
2022-02-23,0.00027356743380614704,-0.0061550270593001,0.0
2022-02-24,-0.0010477332516591353,0.00413708712781056,0.0
2022-02-25,-0.0009290383197817763,0.0034101261065355194,0.0
2022-02-28,-0.0001115005399943354,0.00824155706835326,0.0
2022-03-01,0.0013052777812306796,0.00028765977212628013,0.0
2022-03-02,-0.0005294481688496831,-0.01115856647283948,0.0
2022-03-03,0.00041581348277763716,0.0023433003004515,0.0
2022-03-04,0.0011544009952279203,0.0017575252489299205,0.0
2022-03-07,0.001566123524397148,-0.00874405834852828,0.0
2022-03-08,0.0004889850415558016,-0.0052164890905871,0.0
2022-03-09,-0.0013247624580855213,0.0011496210060523196,0.13199856759543596
2022-03-10,0.00044405705498007603,-0.00948124132303964,0.1660250332104562
2022-03-11,-2.4343154422707068e-05,-0.0024737966056916005,0.0
2022-03-14,-0.001278469644137728,-0.014157842270492379,0.0
2022-03-15,0.0002950761369545714,0.004434021587187019,0.0
2022-03-16,9.814244659834695e-05,0.009497599648368962,0.0
2022-03-17,0.00022065176804054125,0.00347308027485232,0.0
2022-03-18,0.00024531376830762524,0.0046619766236195,0.09678900453583535
2022-03-21,-0.00018020871840157185,-0.0136557841228823,0.0
2022-03-22,-0.0009219184961289089,-0.0016132551850290798,0.13199856759543596
2022-03-23,0.0003068944871089912,0.00425967062958762,0.0
2022-03-24,-0.00020130526567981749,-0.0010825586266668002,0.0
2022-03-25,0.0006971785387935474,-0.00856243959494912,0.0
2022-03-28,-0.0006554112172475493,0.0056269009462056405,0.09678900453583535
2022-03-29,0.0,0.0090380102666811,0.0
2022-03-30,0.0,0.0015358330729149199,0.0
2022-03-31,0.0,-0.0015541171224858,0.0
2022-04-01,0.0,-0.0014605497227721399,0.0
2022-04-04,0.0,0.00239520317900064,0.0
2022-04-05,0.0,-0.015087520017858241,0.0
2022-04-06,0.0,-0.0064866994071048805,0.0
2022-04-07,0.0,-0.00362748149153552,0.0
2022-04-08,0.0,-0.007134977765681718,0.0
2022-04-11,0.0,-0.00876089317329452,0.0
2022-04-12,0.0,0.0034560619267138596,0.0
2022-04-13,0.0,0.00423706894139372,0.0
2022-04-14,0.0,-0.01061024376374726,0.0
2022-04-18,-7.372216975339515e-05,-0.0036989409677925197,0.1474443395067903
2022-04-19,0.00110445383980903,-0.004618333722813939,0.0
2022-04-20,-0.0029674351345786586,0.00837426576122176,0.0
2022-04-21,0.0010908354202534749,-0.007336219534444639,0.0
2022-04-22,0.0009280166708095497,-0.00401310650468524,0.0
2022-04-25,-0.0014745719268671994,0.008569144632638,0.0
2022-04-26,-0.0014842996168023235,0.00020386449971200002,0.0
2022-04-27,0.0018173707639518998,-0.007204772895416961,0.1474443395067903
2022-04-28,0.0,0.0029081074334592998,0.0
2022-04-29,-5.143313137810056e-05,-0.011059873704587738,0.10286626275620112
2022-05-02,0.0003326112964831511,-0.00862110764549916,0.12070401908437312
2022-05-03,-0.0013172914238055108,0.005248262745186501,0.0
2022-05-04,-0.0022277217530084566,0.00845161774863114,0.0
2022-05-05,0.0036762413532589787,-0.017683426152584742,0.0
2022-05-06,0.0016060836456649485,-0.00771195177567838,0.0
2022-05-09,0.0006171389610485867,-0.0008863527232866799,0.09033583698743163
2022-05-10,-0.0014883821518707012,0.005273369708216119,0.0
2022-05-11,0.0005132651057028337,0.00331265964316374,0.0
2022-05-12,0.00012872456413489384,-0.00030739896188012,0.0
2022-05-13,0.00039979376985001594,-0.00437518824617144,0.0
2022-05-16,0.00016546391738355917,-0.00017513839975983998,0.0
2022-05-17,0.0008609246231989418,-0.00500269208082216,0.0
2022-05-18,0.0011523433435390227,0.00249484921172822,0.0
2022-05-19,-0.0016482538306284654,0.00426813511657756,0.0
2022-05-20,-0.00044042393856223125,0.00353550910518406,0.0
2022-05-23,-0.00024123793844314225,-0.0032855803003706994,0.0
2022-05-24,-0.0026379114912629285,0.010274833553781901,0.0
2022-05-25,-0.004226838520410674,0.009751600669628279,0.10286626275620112
2022-05-26,-0.0014624945051151762,0.004808829749386621,0.12070401908437312
2022-05-27,-0.0008449451413467359,0.00551888551349332,0.0
2022-05-31,0.0005335825332877878,-0.01002511812705848,0.1339085586612221
2022-06-01,0.0014587664060803397,-0.006496529943686061,0.09033583698743163
2022-06-02,-0.000169237261635428,0.0018734377676586805,0.0
2022-06-03,0.00022103320954159432,-0.0044325044194683,0.0
2022-06-06,0.0008204826338856361,-0.009122237570173618,0.0
2022-06-07,-0.000511050542116616,0.004720990927242321,0.0
2022-06-08,0.00048131388639279887,-0.00722997716127068,0.1339085586612221
2022-06-09,0.0,-0.00411109766962602,0.0
2022-06-10,0.0,-0.011679096354217761,0.0
2022-06-13,0.0,-0.027723625898131522,0.0
2022-06-14,0.0,-0.0018371245758959,0.0
2022-06-15,0.0,0.01652726154156982,0.0
2022-06-16,-2.6600673029469954e-05,-0.00420954022276106,0.05320134605893991
2022-06-17,0.0003036053613189689,0.0027919217633415212,0.0
2022-06-21,-0.0001799682180490696,-0.0070097372313371,0.0
2022-06-22,2.9123220334886216e-05,0.008715052167262921,0.0
2022-06-23,0.0003784302599749741,0.006871410490242019,0.0
2022-06-24,0.0003315970367566118,-7.823770238640018e-05,0.053636984096740135
2022-06-27,-0.0005814550324382254,-0.00660709174380508,0.0
2022-06-28,-0.001299389833971986,-0.0039103655600574595,0.0
2022-06-29,-0.0001735540500169442,0.00481638465222156,0.0
2022-06-30,-9.356854559947354e-05,0.0029160793966161998,0.0
2022-07-01,0.00046315364016172295,0.00666640913056932,0.0
2022-07-05,-0.000159955513324171,0.00152372866968246,0.12490679670961799
2022-07-06,-0.002505214954621287,-0.007221581884984079,0.0
2022-07-07,0.0006380692060054246,0.004274421442744987,0.0
2022-07-08,-0.0012306844692800921,-0.0027158197329050803,0.0
2022-07-11,0.0015590896858785346,0.0027122373705105,0.0
2022-07-12,0.0011553911504540483,0.0032996183218622797,0.0
2022-07-13,0.0012440380825356461,0.003912967705997,0.053636984096740135
2022-07-14,-0.0011695623222912016,-0.00454859128368558,0.0
2022-07-15,0.0013718744675606774,0.00881347838509862,0.12490679670961799
2022-07-18,-0.0005476189124046068,-0.008016592547866939,0.05320134605893991
2022-07-19,-7.862797724934284e-05,0.0045698878171564995,0.15725595449868568
2022-07-20,-0.0001694607251507886,0.00205091484652278,0.0
2022-07-21,0.0021487749667224625,0.01278560524493714,0.0
2022-07-22,0.0012133017911548439,0.00593173089197174,0.0
2022-07-25,-0.0013285714687638463,-0.00453947346119428,0.0
2022-07-26,-0.00010653772468241399,-0.0026980115868361,0.15725595449868568
2022-07-27,0.0,0.005169857099062379,0.0
2022-07-28,0.0,0.00895983244760688,0.0
2022-07-29,0.0,0.0010581668500665165,0.0
2022-08-01,0.0,0.0034097164505225395,0.0
2022-08-02,0.0,-0.01065210197478594,0.0
2022-08-03,0.0,0.0097249592357619,0.0
2022-08-04,-4.439905140660699e-05,0.00178533257360696,0.08879810281321396
2022-08-05,-0.0004528222273701469,-0.011546983414797679,0.0
2022-08-08,7.964941087868772e-05,0.00538911648142476,0.0
2022-08-09,-0.0006593657895711379,-0.00514150301341066,0.0
2022-08-10,0.001328597008558162,0.0070944625213921805,0.0
2022-08-11,-0.0005078097790269648,-0.0097887923551174,0.0
2022-08-12,0.0007500677194506206,0.00887483481950908,0.08879810281321396
2022-08-15,0.0,-0.00080518076983528,0.0
2022-08-16,0.0,-0.00192887025837152,0.0
2022-08-17,0.0,-0.0093003916185939,0.0
2022-08-18,0.0,0.0017372322723236597,0.0
2022-08-19,0.0,-0.0111300281726866,0.0
2022-08-22,0.0,-0.00747530219671152,0.0
2022-08-23,0.0,-3.780680394963997e-05,0.0
2022-08-24,0.0,-0.00205714931644052,0.0
2022-08-25,0.0,0.00951542432930844,0.0
2022-08-26,0.0,-0.006535459603808501,0.0
2022-08-29,0.0,-0.0056936186319646006,0.0
2022-08-30,0.0,-0.0020945458624905397,0.0
2022-08-31,-7.232310285552234e-05,-0.0074284213349180795,0.14464620571104467
2022-09-01,0.0009192084620354641,-0.00827832336587734,0.0
2022-09-02,-0.00041918189479047226,0.0017897545383791403,0.0
2022-09-06,0.0013548005747471624,-0.01053626641629746,0.0
2022-09-07,-0.001003884901618752,0.012774274059352641,0.0
2022-09-08,0.0004623588193268693,-0.00145321848508532,0.0
2022-09-09,1.4498156543414739e-05,0.0025417783081547996,0.0
2022-09-12,0.00021744990814486002,-0.0011160093077513201,0.0
2022-09-13,0.0008130234296001937,-0.011157169418037821,0.0
2022-09-14,-0.00018980124677189233,0.00234878392082432,0.0
2022-09-15,0.00043743146079100215,-0.00414043046554412,0.0
2022-09-16,0.00010237805966671928,-0.0010932816039904798,0.0
2022-09-19,0.00021954013120772448,0.00210853041573234,0.0
2022-09-20,0.0006449603106626013,-0.00894976778961696,0.0
2022-09-21,-0.0004564441690585529,0.00371944626480126,0.0
2022-09-22,0.0015411359991741073,-0.012642926688881178,0.0
2022-09-23,0.00044506977577947525,-0.00544987362928564,0.0
2022-09-26,0.001820352223880307,-0.01454350643890474,0.07961989000831596
2022-09-27,0.00045052381251656107,-0.01003015237202262,0.0
2022-09-28,-0.0009099508318942453,0.02068780086846308,0.0
2022-09-29,-6.024710593890556e-05,-0.007048756125715959,0.14464620571104467
2022-09-30,-0.0003663512136630055,-0.0053915434999379395,0.0
2022-10-03,0.0006005041874083958,0.009484257095725281,0.09272134609680183
2022-10-04,0.001253929698910442,0.009513359676706261,0.06574264031732566
2022-10-05,0.0005666943083363551,-0.005950716003403279,0.09272134609680183
2022-10-06,-2.7029933022933248e-05,-0.00360715278000196,0.0
2022-10-07,-0.00023659401862307803,-0.00966319115568402,0.0
2022-10-10,-0.00014017641384276685,-0.01077319405017462,0.0
2022-10-11,4.289754040331167e-05,0.00183236311088288,0.0
2022-10-12,6.298804404626613e-06,0.0016355921443583798,0.0
2022-10-13,5.080642576863195e-05,-0.0013519903624964198,0.0
2022-10-14,-6.604965368472202e-05,-0.00602485453891826,0.09938465457821047
2022-10-17,-0.0002971860864382747,0.005305207294442881,0.0
2022-10-18,-0.0005295235357858831,0.004823870269472739,0.06574264031732566
2022-10-19,0.0005970365466419143,-0.01179412116784748,0.0
2022-10-20,0.0004229436843229368,-0.00869390089595764,0.0
2022-10-21,0.0004846159435704154,0.00067913529118412,0.0
2022-10-24,6.50663776221423e-05,-0.0013519884720276602,0.07961989000831596
2022-10-25,-0.0013293952746863,0.014167765126334862,0.0
2022-10-26,-0.000453720217818137,0.005719008251605979,0.0
2022-10-27,-0.0004614790397904281,0.007125999433533941,0.0
2022-10-28,-0.0002455621472652164,0.0015970386613014399,0.08064763072894782
2022-10-31,0.0017623687181076726,-0.00922219319231548,0.0
2022-11-01,-0.0005103688500316987,0.0027980127216530202,0.0
2022-11-02,0.0012298919797277214,-0.005852589789527821,0.0
2022-11-03,0.0008318030692737868,-0.005142418817511701,0.0
2022-11-04,-0.0006874426557552266,-0.00038738697067132005,0.0
2022-11-07,0.00036365302772193225,-0.0033905729234909804,0.0
2022-11-08,-0.00025180113796450414,0.00327635130383738,0.0
2022-11-09,0.001164624951379262,-0.0043910383240022,0.09938465457821047
2022-11-10,-0.002576300955592278,0.03115797667219384,0.11727454770253558
2022-11-11,-0.0007138110816134757,0.00106461916141054,0.0
2022-11-14,0.0003406071376902557,-0.005098755871228039,0.0
2022-11-15,0.0010059052907866425,0.01146921500608508,0.0
2022-11-16,0.002785072094140128,0.00634176452597936,0.0
2022-11-17,-0.0009154709395821157,-0.00580396229863552,0.09872156268499725
2022-11-18,-0.0010290774617664731,-0.0007218326156782435,0.0
2022-11-21,0.00041593128718005797,0.0001602836351856601,0.0
2022-11-22,0.001913014483141788,0.00866632038696118,0.0
2022-11-23,0.0025877245750557075,0.00892338245040958,0.0
2022-11-25,-0.0001601189046192385,-0.0013093981663545,0.11191983916047628
2022-11-28,0.00017698420375139744,-0.005383237223623721,0.17936919341394506
2022-11-29,-0.0017753555457606187,-0.00226559795043228,0.0
2022-11-30,0.001734616847918042,0.01158359561566134,0.0
2022-12-01,0.0041307978180648,0.0082464644360567,0.0
2022-12-02,0.0019388694517121527,0.0043993853213062,0.0
2022-12-05,-0.002521869903400949,-0.009815039097638239,0.0
2022-12-06,0.0018399755631728037,0.0021137598775986203,0.0
2022-12-07,0.003760129738890133,0.010803458787670639,0.0
2022-12-08,-0.0006582322706027199,-0.0014081328080209998,0.0
2022-12-09,-0.003773911441394908,-0.00777658524378694,0.11727454770253558
2022-12-12,2.265432791783423e-05,0.00187056960235748,0.0
2022-12-13,0.0007475711520466439,0.009255247753363921,0.0
2022-12-14,0.0002475369552028805,-0.0007027209830501599,0.0
2022-12-15,-0.00014103306938028162,-0.0029404789914734197,0.10243344049785841
2022-12-16,0.0002541804759351547,-0.00569946581369558,0.0
2022-12-19,-0.00016540321312605595,-0.00989007134459326,0.0
2022-12-20,-0.0005531610667281727,-0.008390026503562919,0.11191983916047628
2022-12-21,-0.0008717218525063977,0.00589153534877766,0.0
2022-12-22,0.0005799119703788064,-0.00272380985572252,0.10243344049785841
2022-12-23,0.0,-0.00310878997840632,0.0
2022-12-27,0.0,-0.01225044622386162,0.0
2022-12-28,0.0,-0.007753734671572479,0.0
2022-12-29,0.0,0.0098886495604189,0.0
2022-12-30,0.0,-0.0041353842248347,0.0
2023-01-03,0.0,0.0071572656133506,0.0
2023-01-04,0.0,0.0100638630074551,0.0
2023-01-05,0.0,-0.0002510433794871999,0.0
2023-01-06,0.0,0.01488222368937638,0.0
2023-01-09,0.0,0.0039416978473608,0.0
2023-01-10,0.0,-0.00524972912841244,0.0
2023-01-11,0.0,0.00893934978873248,0.0
2023-01-12,-9.987975517545076e-05,0.009844981562311,0.1997595103509015
2023-01-13,-0.00037838008635191715,-0.0030916160560828,0.0
2023-01-17,-0.0007042918267470756,-0.00363042268587006,0.0
2023-01-18,0.0014633468237406316,0.009603239342749561,0.0
2023-01-19,-0.0007306230876882914,-0.00462088773658676,0.0
2023-01-20,-0.0004436501272708157,-0.00421357971333806,0.0
2023-01-23,-0.0003481151079021656,-0.00230332837842058,0.0
2023-01-24,0.0006675869859025039,0.00519843608149414,0.0
2023-01-25,9.216414094577463e-10,0.0007883246722744999,0.08327119211647559
2023-01-26,-4.2031745913435176e-05,-0.00032854895407792,0.0
2023-01-27,-0.0003363673198723439,-0.0024964159010134003,0.0
2023-01-30,-0.00044275909829845177,-0.004183021136528161,0.0
2023-01-31,0.0007777467249915628,0.0069853785315349805,0.11648831823442593
2023-02-01,0.0,0.00616964210198242,0.0
2023-02-02,0.0,0.0032079593814131396,0.0
2023-02-03,0.0,-0.011315036319433258,0.0
2023-02-06,0.0,-0.00657787698727452,0.0
2023-02-07,0.0,-0.00111939012042896,0.0
2023-02-08,0.0,-0.00017483904983040013,0.0
2023-02-09,0.0,-0.007092960375888119,0.0
2023-02-10,0.0,-0.00760547300124734,0.0
2023-02-13,0.0,0.00411001796542976,0.0
2023-02-14,0.0,-0.00159364747657872,0.0
2023-02-15,0.0,-0.00363571745822818,0.0
2023-02-16,0.0,-0.00857012397727496,0.0
2023-02-17,0.0,0.00425330152001838,0.0
2023-02-21,0.0,-0.0148414997315009,0.0
2023-02-22,0.0,0.005712444283306519,0.0
2023-02-23,0.0,0.008227012093230918,0.0
2023-02-24,0.0,-0.0076113973291248,0.0
2023-02-27,-4.756292706378581e-05,0.00362577947622448,0.09512585412757162
2023-02-28,-0.00017661884504417954,0.00021732514091194009,0.0
2023-03-01,-0.0008014726866859972,-0.00965964274412598,0.0
2023-03-02,5.2481318810759064e-05,-0.00166223446864566,0.0
2023-03-03,0.0009757039280392059,0.01279691958368244,0.0
2023-03-06,7.269411429854515e-05,-0.00243860026359056,0.0
2023-03-07,-0.0006598014641536754,-0.0023144794179360403,0.09512585412757162
2023-03-08,0.0,-0.0022858515294178405,0.0
2023-03-09,0.0,-0.00132056491014048,0.0
2023-03-10,-6.47075461706563e-05,0.0120564243644149,0.1294150923413126
2023-03-13,-0.001029101898015079,0.0001022951201694401,0.0
2023-03-14,0.0007591887168898546,-0.00204593965219724,0.0
2023-03-15,-0.0012903269548502395,0.006209209520760899,0.0
2023-03-16,0.0005084296235637537,-2.539244878006011e-05,0.0
2023-03-17,-0.0008114655636077802,0.0028747283474497,0.0
2023-03-20,0.0004555561162241692,-0.0042352101069506,0.1294150923413126
2023-03-21,-6.294830568222723e-05,0.0031037503367701406,0.12589661136445446
2023-03-22,-0.0016786233144116063,0.006164146157782919,0.0
2023-03-23,0.0,-0.00039329281231194,0.0
2023-03-24,-0.0005324538542817304,0.0008496908054791402,0.0
2023-03-27,0.0029574241271093,-0.01004749108138674,0.0
2023-03-28,-0.00022925689441809176,-0.00042478311632174003,0.0
2023-03-29,0.00018997595944251344,0.005627871190862841,0.12589661136445446
2023-03-30,-6.472858644309307e-05,0.00391992647858686,0.12945717288618613
2023-03-31,0.0019393866031067026,0.010290614304360379,0.0
2023-04-03,0.00022232076397871598,-0.0008232642362045802,0.11518917420097212
2023-04-04,0.0002166694725755515,0.0007114510518222599,0.0
2023-04-05,0.0009099827831258383,0.0011719019657649601,0.1050914004465205
2023-04-06,0.0009436093067628239,0.0020052189648806203,0.0
2023-04-10,-0.0015667041918552775,-0.00610221569331918,0.12945717288618613
